Facebook,GooglePlus,LinkedIn,Title_wl,Headline_wl,Facebook_scaled,GooglePlus_scaled,LinkedIn_scaled,Hour,Topic_economy,Topic_microsoft,Topic_obama,Topic_palestine,SentimentTitle_Category_negative,SentimentTitle_Category_neutral,SentimentTitle_Category_positive,SentimentHeadline_Category_negative,SentimentHeadline_Category_neutral,SentimentHeadline_Category_positive,Source_type_S1,Source_type_S2,Source_type_S3,Source_type_S4,PublishSinTime,PublishCosTime
2,0,0,-0.37434198930592316,3.011349167051836,-0.5000483614236957,0.0,0.0,02,True,False,False,False,False,False,True,True,False,False,False,False,False,True,0.6436228519498923,0.7653428149841658
3,0,1,-0.37434198930592316,-1.1067776353766188,-0.442818274050256,0.0,0.5653131669227304,02,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0.6443461091227656,0.7647340005899784
0,0,0,-1.8201446163501847,-0.07724593476950498,0.0,0.0,0.0,02,False,True,False,False,False,False,True,False,False,True,False,False,False,True,0.6494480483301837,0.7604059656000309
7,0,0,-0.37434198930592316,-1.1067776353766188,-0.2138979245564972,0.0,0.0,02,False,False,True,False,False,False,True,True,False,False,False,False,False,True,0.6580326035166144,0.7529894373157874
29,0,1,-0.37434198930592316,-0.42042316830520954,1.0451639976591762,0.0,0.5653131669227304,03,False,True,False,False,False,False,True,False,False,True,False,False,False,True,0.7079290584405158,0.7062835466124953
6,0,0,1.0714606377383384,-0.42042316830520954,-0.2711280119299369,0.0,0.0,03,False,False,False,True,False,False,True,True,False,False,False,False,False,True,0.7183287002046531,0.6957038726802472
2,0,0,1.0714606377383384,1.2954629993733133,-0.5000483614236957,0.0,0.0,03,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0.7667451597285615,0.6419516025627031
6,0,0,-0.37434198930592316,1.2954629993733133,-0.2711280119299369,0.0,0.0,03,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0.7787908532703041,0.6272836733588015
16,1,0,-0.37434198930592316,-0.07724593476950498,0.30117286180446007,0.5338546490707041,0.0,03,False,False,True,False,False,False,True,True,False,False,False,False,False,True,0.7788364685669644,0.6272270364310994
52,0,0,-0.37434198930592316,-0.42042316830520954,2.3614560072482895,0.0,0.0,03,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0.7933533402912352,0.6087614290087207
16,0,0,-0.37434198930592316,-1.1067776353766188,0.30117286180446007,0.0,0.0,03,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0.8197772316385034,0.5726825390101498
1,0,0,-0.37434198930592316,-0.42042316830520954,-0.5572784487971354,0.0,0.0,03,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0.8600007461310092,0.5102927754280943
0,1,0,-0.37434198930592316,-0.42042316830520954,0.0,0.5338546490707041,0.0,04,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0.866606593834065,0.4989919954501474
0,0,0,1.0714606377383384,1.638640232909018,0.0,0.0,0.0,04,False,True,False,False,False,False,True,True,False,False,False,False,False,True,0.8890171414857364,0.45787391511695674
-1,-1,-1,-0.37434198930592316,-0.42042316830520954,-0.6717386235440148,-1.1656743780739705,-1.1021988933174574,04,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0.8968727415326883,0.44228869021900147
0,0,0,1.0714606377383384,0.2659312987661996,0.0,0.0,0.0,04,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0.9238795325112867,0.38268343236508984
1,0,0,-0.37434198930592316,-0.07724593476950498,-0.5572784487971354,0.0,0.0,04,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0.9255405040175664,0.3786486173524329
0,0,0,-0.37434198930592316,-0.42042316830520954,0.0,0.0,0.0,04,False,False,False,True,True,False,False,True,False,False,False,False,False,True,0.9396926207859083,0.3420201433256688
0,0,0,2.5172632647826,-0.42042316830520954,0.0,0.0,0.0,04,False,True,False,False,False,False,True,True,False,False,False,False,False,True,0.9483236552061993,0.3173046564050921
2,0,0,-0.37434198930592316,-1.1067776353766188,-0.5000483614236957,0.0,0.0,04,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0.9510565162951535,0.30901699437494745
0,0,0,-0.37434198930592316,0.2659312987661996,0.0,0.0,0.0,05,False,True,False,False,False,False,True,False,False,True,False,False,False,True,0.9659258262890683,0.25881904510252074
16,2,0,-0.37434198930592316,-0.42042316830520954,0.30117286180446007,1.3836191626430414,0.0,05,False,False,True,False,False,False,True,False,False,True,False,False,False,True,0.9709083396116378,0.23945144825741324
8,0,0,-0.37434198930592316,0.9522857658376087,-0.15666783718305752,0.0,0.0,05,True,False,False,False,False,True,False,True,False,False,False,False,False,True,0.9849714775727357,0.17271707607582326
4,0,0,-0.37434198930592316,-0.07724593476950498,-0.38558818667681627,0.0,0.0,05,True,False,False,False,True,False,False,True,False,False,False,False,False,True,0.9857157193758481,0.16841769674043833
0,0,0,-0.37434198930592316,0.2659312987661996,0.0,0.0,0.0,05,False,False,False,True,True,False,False,True,False,False,False,False,False,True,0.9869963665602319,0.1607425656038261
0,0,0,-1.8201446163501847,-0.42042316830520954,0.0,0.0,0.0,05,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0.988150375299204,0.1534888784115717
-1,-1,-1,2.5172632647826,-0.7636004018409142,-0.6717386235440148,-1.1656743780739705,-1.1021988933174574,05,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0.992546151641322,0.12186934340514771
0,0,1,-1.8201446163501847,0.2659312987661996,0.0,0.0,0.5653131669227304,05,True,False,False,False,False,True,False,True,False,False,False,False,False,True,0.9931876081045258,0.11652628505024504
0,0,0,-0.37434198930592316,-0.07724593476950498,0.0,0.0,0.0,05,True,False,False,False,False,True,False,False,False,True,False,False,False,True,0.9945218953682733,0.10452846326765346
0,0,0,-0.37434198930592316,-0.7636004018409142,0.0,0.0,0.0,05,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0.9945218953682733,0.10452846326765346
3,0,0,1.0714606377383384,-0.42042316830520954,-0.442818274050256,0.0,0.0,05,False,False,False,True,False,False,True,False,False,True,True,False,False,False,0.9956707906498043,0.09294986092939232
4,0,0,-0.37434198930592316,-0.07724593476950498,-0.38558818667681627,0.0,0.0,05,True,False,False,False,False,False,True,True,False,False,False,False,False,True,0.9962640989369655,0.08635881639598827
47,2,1,1.0714606377383384,-0.7636004018409142,2.075305570381091,1.3836191626430414,0.5653131669227304,05,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0.9990482215818578,0.04361938736533623
0,0,0,1.0714606377383384,0.2659312987661996,0.0,0.0,0.0,05,False,False,True,False,False,True,False,False,False,True,False,True,False,False,0.9990482215818578,0.04361938736533623
2,0,0,-0.37434198930592316,-1.1067776353766188,-0.5000483614236957,0.0,0.0,06,True,False,False,False,True,False,False,True,False,False,False,False,False,True,0.9999862922474267,-0.005235963831419637
0,0,0,-0.37434198930592316,-0.42042316830520954,0.0,0.0,0.0,06,False,False,False,True,False,False,True,True,False,False,False,False,False,True,0.9995335908367129,-0.030538513209822697
6,1,2,-0.37434198930592316,-0.42042316830520954,-0.2711280119299369,0.5338546490707041,1.3990691970428244,06,False,True,False,False,False,False,True,True,False,False,False,False,False,True,0.9907083204957123,-0.13600376355294302
0,0,0,-0.37434198930592316,-0.07724593476950498,0.0,0.0,0.0,06,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0.9876883405951377,-0.15643446504023104
0,0,0,1.0714606377383384,-0.42042316830520954,0.0,0.0,0.0,06,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0.9713420698132614,-0.237685892326173
7,1,0,-1.8201446163501847,1.638640232909018,-0.2138979245564972,0.5338546490707041,0.0,06,False,False,False,True,False,False,True,True,False,False,False,False,False,True,0.9702957262759965,-0.24192189559966756
2,1,1,1.0714606377383384,0.6091085323019042,-0.5000483614236957,0.5338546490707041,0.5653131669227304,06,True,False,False,False,True,False,False,True,False,False,False,False,False,True,0.9681476403781077,-0.2503800040544416
2,0,0,-0.37434198930592316,-0.42042316830520954,-0.5000483614236957,0.0,0.0,07,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0.9656995962952726,-0.25966187574449134
4,0,0,1.0714606377383384,-0.07724593476950498,-0.38558818667681627,0.0,0.0,07,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0.9647873238288129,-0.26303121445797484
0,0,2,2.5172632647826,0.2659312987661996,0.0,0.0,1.3990691970428244,07,True,False,False,False,False,False,True,True,False,False,False,False,False,True,0.962178381795393,-0.27242019309441623
0,0,0,-1.8201446163501847,-0.07724593476950498,0.0,0.0,0.0,07,True,False,False,False,False,True,False,True,False,False,True,False,False,False,0.9621585682956783,-0.27249016396048237
1,0,0,-0.37434198930592316,1.2954629993733133,-0.5572784487971354,0.0,0.0,07,False,True,False,False,False,True,False,True,False,False,False,False,False,True,0.9422280938051437,-0.3349719678485429
4,1,1,-0.37434198930592316,0.2659312987661996,-0.38558818667681627,0.5338546490707041,0.5653131669227304,07,False,True,False,False,False,False,True,True,False,False,True,False,False,False,0.9392690718780894,-0.34318160005057463
0,0,0,1.0714606377383384,0.9522857658376087,0.0,0.0,0.0,07,True,False,False,False,False,False,True,True,False,False,False,False,False,True,0.9335804264972019,-0.35836794954530005
-1,-1,-1,-1.8201446163501847,-0.7636004018409142,-0.6717386235440148,-1.1656743780739705,-1.1021988933174574,07,True,False,False,False,False,False,True,True,False,False,False,False,False,True,0.9335804264972019,-0.35836794954530005
13,0,2,1.0714606377383384,-0.42042316830520954,0.12948259968414097,0.0,1.3990691970428244,08,False,True,False,False,False,True,False,True,False,False,False,False,False,True,0.861038029613362,-0.5085405702198588
39,0,0,-0.37434198930592316,0.2659312987661996,1.617464871393573,0.0,0.0,08,False,False,True,False,False,False,True,True,False,False,False,False,False,True,0.8558159982509733,-0.5172803660856364
9,0,0,1.0714606377383384,0.2659312987661996,-0.09943774980961781,0.0,0.0,08,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0.8433914458128858,-0.5372996083468236
0,0,0,-1.8201446163501847,-0.07724593476950498,0.0,0.0,0.0,08,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0.8433914458128858,-0.5372996083468236
0,0,0,-0.37434198930592316,-0.07724593476950498,0.0,0.0,0.0,08,False,False,True,False,True,False,False,False,True,False,False,False,False,True,0.838670567945424,-0.5446390350150272
-1,-1,-1,-1.8201446163501847,-0.42042316830520954,-0.6717386235440148,-1.1656743780739705,-1.1021988933174574,08,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0.816641555161679,-0.5771451900372335
0,0,0,-1.8201446163501847,0.2659312987661996,0.0,0.0,0.0,08,False,False,False,True,True,False,False,False,False,True,False,False,False,True,0.8072608579676389,-0.5901948044445593
8,0,0,1.0714606377383384,-1.1067776353766188,-0.15666783718305752,0.0,0.0,08,False,False,False,True,True,False,False,False,False,True,False,False,False,True,0.8072608579676389,-0.5901948044445593
0,0,0,1.0714606377383384,-1.4499548689123232,0.0,0.0,0.0,08,False,False,True,False,False,False,True,True,False,False,False,False,False,True,0.766044443118978,-0.6427876096865394
0,0,0,1.0714606377383384,-1.1067776353766188,0.0,0.0,0.0,08,False,True,False,False,False,True,False,False,True,False,False,False,False,True,0.7652491957402398,-0.6437341597421379
0,0,0,-0.37434198930592316,-0.42042316830520954,0.0,0.0,0.0,08,False,False,False,True,True,False,False,True,False,False,False,False,False,True,0.7525107034356594,-0.6585800188396008
0,0,0,2.5172632647826,-0.07724593476950498,0.0,0.0,0.0,09,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0.6940827177302712,-0.7198952569285066
0,0,0,-0.37434198930592316,-0.07724593476950498,0.0,0.0,0.0,09,True,False,False,False,False,True,False,True,False,False,False,False,True,False,0.6908824110768585,-0.7229671459095681
4,0,0,-0.37434198930592316,-1.4499548689123232,-0.38558818667681627,0.0,0.0,09,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0.6755902076156604,-0.737277336810124
0,0,0,-0.37434198930592316,-0.42042316830520954,0.0,0.0,0.0,09,False,False,True,False,False,False,True,False,False,True,False,False,False,True,0.6494480483301838,-0.7604059656000308
21,0,0,-0.37434198930592316,-0.7636004018409142,0.5873232986716586,0.0,0.0,09,False,False,True,False,False,False,True,False,False,True,False,False,False,True,0.6087614290087209,-0.793353340291235
3,0,0,2.5172632647826,-1.4499548689123232,-0.442818274050256,0.0,0.0,09,False,False,False,True,True,False,False,False,False,True,False,False,True,False,0.5958745230144651,-0.8030775509390633
-1,-1,-1,-0.37434198930592316,-0.42042316830520954,-0.6717386235440148,-1.1656743780739705,-1.1021988933174574,09,False,False,True,False,False,False,True,False,False,True,False,False,False,True,0.5877852522924732,-0.8090169943749473
0,0,0,-0.37434198930592316,-0.7636004018409142,0.0,0.0,0.0,09,False,False,True,False,False,False,True,False,False,True,False,False,False,True,0.5735764363510459,-0.8191520442889919
1,0,2,1.0714606377383384,-0.07724593476950498,-0.5572784487971354,0.0,1.3990691970428244,09,False,True,False,False,True,False,False,True,False,False,False,False,False,True,0.5726229216132831,-0.8198188761202488
10,1,0,-0.37434198930592316,0.2659312987661996,-0.042207662436178114,0.5338546490707041,0.0,09,False,False,False,True,False,False,True,False,False,True,False,False,False,True,0.5711315033094269,-0.8208585785185619
0,0,0,-0.37434198930592316,0.9522857658376087,0.0,0.0,0.0,09,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0.5037739770455264,-0.8638355052043957
0,0,0,-0.37434198930592316,0.2659312987661996,0.0,0.0,0.0,10,False,False,False,True,True,False,False,True,False,False,False,False,False,True,0.4706910997098279,-0.882298072452815
0,0,0,-1.8201446163501847,0.2659312987661996,0.0,0.0,0.0,10,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0.4226182617406995,-0.9063077870366499
0,0,0,-0.37434198930592316,-0.7636004018409142,0.0,0.0,0.0,10,True,False,False,False,False,False,True,False,False,True,False,False,True,False,0.4215634389020311,-0.906798912097436
20,0,0,-0.37434198930592316,-0.07724593476950498,0.5300932112982188,0.0,0.0,10,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0.404343595528745,-0.9146071597986136
11,0,0,-0.37434198930592316,-1.4499548689123232,0.015022424937261586,0.0,0.0,10,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0.4027466898587373,-0.9153114791194471
12,0,0,1.0714606377383384,3.011349167051836,0.07225251231070129,0.0,0.0,10,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0.3705574375098363,-0.9288095528719242
0,0,0,-0.37434198930592316,-0.42042316830520954,0.0,0.0,0.0,10,False,False,False,True,True,False,False,False,False,True,False,False,False,True,0.36778645208625926,-0.9299102782859224
1,0,0,-0.37434198930592316,-1.1067776353766188,-0.5572784487971354,0.0,0.0,10,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0.32143946530316175,-0.9469301294951056
0,0,0,-0.37434198930592316,-0.42042316830520954,0.0,0.0,0.0,10,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0.31730465640509214,-0.9483236552061993
4,0,0,1.0714606377383384,0.6091085323019042,-0.38558818667681627,0.0,0.0,10,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0.2840153447039226,-0.958819734868193
7,0,0,1.0714606377383384,-0.7636004018409142,-0.2138979245564972,0.0,0.0,11,True,False,False,False,False,False,True,True,False,False,False,False,False,True,0.2580462771831176,-0.9661325575882088
6,0,2,-0.37434198930592316,-0.42042316830520954,-0.2711280119299369,0.0,1.3990691970428244,11,False,True,False,False,False,True,False,True,False,False,False,False,False,True,0.17250218452564278,-0.9850091351525025
0,0,0,-0.37434198930592316,-0.42042316830520954,0.0,0.0,0.0,11,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0.17243055218385597,-0.9850216772607446
2,0,0,-0.37434198930592316,-0.07724593476950498,-0.5000483614236957,0.0,0.0,11,False,False,False,True,False,False,True,False,False,True,False,False,False,True,0.1532732937910948,-0.9881838378613712
5,0,0,-0.37434198930592316,0.6091085323019042,-0.3283580993033766,0.0,0.0,11,True,False,False,False,False,True,False,False,False,True,False,True,False,False,0.1079993557060229,-0.9941509639723154
2,0,0,1.0714606377383384,1.9818174664447226,-0.5000483614236957,0.0,0.0,11,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0.08621391474353406,-0.9962766487801441
52,0,0,-0.37434198930592316,-0.07724593476950498,2.3614560072482895,0.0,0.0,11,False,False,True,False,False,False,True,False,False,True,False,False,False,True,0.067144621099399,-0.9977432534762729
8,0,0,-0.37434198930592316,-0.42042316830520954,-0.15666783718305752,0.0,0.0,11,False,False,True,False,False,False,True,True,False,False,False,False,False,True,0.06707206298498798,-0.9977481337326258
0,0,0,-0.37434198930592316,-1.1067776353766188,0.0,0.0,0.0,11,False,False,False,True,False,False,True,True,False,False,False,False,False,True,0.06620133805439063,-0.9978062852276529
4,0,0,-0.37434198930592316,-0.7636004018409142,-0.38558818667681627,0.0,0.0,12,False,True,False,False,False,False,True,True,False,False,False,False,False,True,-0.001163552572115404,-0.9999993230724769
0,1,0,-0.37434198930592316,-0.07724593476950498,0.0,0.5338546490707041,0.0,12,False,False,False,True,True,False,False,True,False,False,False,False,True,False,-0.02486837787638557,-0.9996907340681903
0,0,0,1.0714606377383384,-1.1067776353766188,0.0,0.0,0.0,12,True,False,False,False,False,False,True,True,False,False,False,False,False,True,-0.13139134126869814,-0.9913305782833557
8,0,0,-0.37434198930592316,-0.42042316830520954,-0.15666783718305752,0.0,0.0,12,False,False,True,False,True,False,False,True,False,False,False,False,False,True,-0.13917310096006552,-0.9902680687415703
24,1,1,-0.37434198930592316,-0.07724593476950498,0.7590135607919777,0.5338546490707041,0.5653131669227304,12,False,False,True,False,True,False,False,True,False,False,False,False,False,True,-0.19352092920266123,-0.9810961471540588
2,0,0,1.0714606377383384,-0.42042316830520954,-0.5000483614236957,0.0,0.0,12,True,False,False,False,True,False,False,False,False,True,False,False,False,True,-0.24615329302899297,-0.9692309097067544
2,0,0,3.963065891826862,0.9522857658376087,-0.5000483614236957,0.0,0.0,13,False,False,True,False,True,False,False,True,False,False,False,False,False,True,-0.2672383760782568,-0.9636304532086231
5,0,0,-0.37434198930592316,-1.1067776353766188,-0.3283580993033766,0.0,0.0,13,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.2781529855836024,-0.9605367856625421
-1,-1,-1,1.0714606377383384,0.2659312987661996,-0.6717386235440148,-1.1656743780739705,-1.1021988933174574,13,False,False,True,False,True,False,False,True,False,False,False,False,False,True,-0.30901699437494773,-0.9510565162951535
3,0,1,1.0714606377383384,-0.07724593476950498,-0.442818274050256,0.0,0.5653131669227304,13,True,False,False,False,False,False,True,False,True,False,False,False,False,True,-0.31813210398729935,-0.9480463935971774
28,0,0,-0.37434198930592316,2.324994699980427,0.9879339102857364,0.0,0.0,13,True,False,False,False,True,False,False,True,False,False,False,False,False,True,-0.3429083632373354,-0.9393688596189953
60,0,0,1.0714606377383384,-0.42042316830520954,2.8192967062358067,0.0,0.0,13,True,False,False,False,False,False,True,False,False,True,False,False,False,True,-0.34304498527233984,-0.9393189756837131
0,0,1,-0.37434198930592316,-1.4499548689123232,0.0,0.0,0.5653131669227304,13,True,False,False,False,True,False,False,True,False,False,False,False,False,True,-0.34304498527233984,-0.9393189756837131
3,0,2,-0.37434198930592316,-0.42042316830520954,-0.442818274050256,0.0,1.3990691970428244,13,False,True,False,False,False,True,False,True,False,False,False,False,False,True,-0.343113293568734,-0.939294026264628
0,0,0,-0.37434198930592316,-0.7636004018409142,0.0,0.0,0.0,13,False,False,False,True,True,False,False,True,False,False,False,False,False,True,-0.3899276877881881,-0.9208454801410263
0,0,0,-0.37434198930592316,0.6091085323019042,0.0,0.0,0.0,13,False,False,True,False,True,False,False,True,False,False,False,False,False,True,-0.39073112848927355,-0.9205048534524404
24,0,0,-0.37434198930592316,-1.1067776353766188,0.7590135607919777,0.0,0.0,13,False,False,True,False,True,False,False,True,False,False,False,False,False,True,-0.3987490689252459,-0.9170600743851242
33,0,1,-0.37434198930592316,0.6091085323019042,1.2740843471529348,0.0,0.5653131669227304,13,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.4012151706375871,-0.9159838354743232
-1,-1,-1,-0.37434198930592316,-0.42042316830520954,-0.6717386235440148,-1.1656743780739705,-1.1021988933174574,13,True,False,False,False,True,False,False,True,False,False,False,False,False,True,-0.4027466898587375,-0.915311479119447
48,0,1,-1.8201446163501847,0.6091085323019042,2.1325356577545307,0.0,0.5653131669227304,13,False,False,True,False,True,False,False,True,False,False,False,False,False,True,-0.4067366430757998,-0.9135454576426011
0,0,0,1.0714606377383384,0.2659312987661996,0.0,0.0,0.0,13,False,False,False,True,False,True,False,False,False,True,False,False,False,True,-0.41376658837798175,-0.9103830020063236
0,0,0,1.0714606377383384,-0.7636004018409142,0.0,0.0,0.0,13,False,False,True,False,True,False,False,True,False,False,False,False,False,True,-0.41865973753742813,-0.9081431738250813
68,0,0,-1.8201446163501847,-0.7636004018409142,3.2771374052233244,0.0,0.0,13,False,False,False,True,True,False,False,True,False,False,False,False,True,False,-0.42176126170136563,-0.9067069196427654
2,0,0,1.0714606377383384,-0.7636004018409142,-0.5000483614236957,0.0,0.0,13,False,False,True,False,True,False,False,True,False,False,False,False,False,True,-0.4226182617406989,-0.9063077870366503
3,0,0,1.0714606377383384,0.2659312987661996,-0.442818274050256,0.0,0.0,13,True,False,False,False,True,False,False,True,False,False,False,False,False,True,-0.42367251241550136,-0.905815434966493
1,0,0,1.0714606377383384,-0.42042316830520954,-0.5572784487971354,0.0,0.0,13,True,False,False,False,False,True,False,False,False,True,True,False,False,False,-0.4237383840524622,-0.9057846222367699
71,1,1,1.0714606377383384,-0.07724593476950498,3.4488276673436435,0.5338546490707041,0.5653131669227304,14,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.5037739770455258,-0.863835505204396
12,2,0,1.0714606377383384,-0.07724593476950498,0.07225251231070129,1.3836191626430414,0.0,14,False,False,False,True,True,False,False,False,False,True,False,False,False,True,-0.5101676879929247,-0.860074956110195
0,0,0,-0.37434198930592316,-1.1067776353766188,0.0,0.0,0.0,14,False,False,False,True,False,True,False,False,False,True,False,False,False,True,-0.5176537370063659,-0.8555902106518892
8,0,0,2.5172632647826,-0.07724593476950498,-0.15666783718305752,0.0,0.0,14,False,False,True,False,True,False,False,True,False,False,False,False,False,True,-0.5591929034707467,-0.8290375725550418
0,0,0,1.0714606377383384,-0.7636004018409142,0.0,0.0,0.0,14,False,False,True,False,False,False,True,True,False,False,False,False,False,True,-0.5628049276950685,-0.8265897491271886
0,0,0,1.0714606377383384,-0.42042316830520954,0.0,0.0,0.0,14,False,True,False,False,False,False,True,False,False,True,False,False,False,True,-0.5664062369248326,-0.8241261886220158
0,0,0,-0.37434198930592316,-0.42042316830520954,0.0,0.0,0.0,14,True,False,False,False,False,True,False,False,True,False,False,False,False,True,-0.5743505953470872,-0.8186094267869425
1,2,0,-0.37434198930592316,-1.1067776353766188,-0.5572784487971354,1.3836191626430414,0.0,14,False,True,False,False,False,True,False,False,False,True,False,False,False,True,-0.5747077264062634,-0.8183587411453143
0,0,0,-0.37434198930592316,-0.42042316830520954,0.0,0.0,0.0,14,False,False,True,False,False,False,True,True,False,False,False,False,False,True,-0.5807029557109393,-0.8141155183563196
1,0,0,1.0714606377383384,1.2954629993733133,-0.5572784487971354,0.0,0.0,14,False,False,True,False,False,False,True,True,False,False,False,False,False,True,-0.6427876096865393,-0.766044443118978
-1,-1,-1,-0.37434198930592316,-0.7636004018409142,-0.6717386235440148,-1.1656743780739705,-1.1021988933174574,14,False,False,True,False,False,False,True,True,False,False,False,False,False,True,-0.6427876096865393,-0.766044443118978
6,0,0,1.0714606377383384,1.638640232909018,-0.2711280119299369,0.0,0.0,14,True,False,False,False,False,False,True,False,False,True,False,False,False,True,-0.6434001955221866,-0.7655300048998811
6,0,0,-0.37434198930592316,1.2954629993733133,-0.2711280119299369,0.0,0.0,14,False,True,False,False,False,False,True,True,False,False,False,False,False,True,-0.6658816660008345,-0.7460573750616993
19,0,0,-0.37434198930592316,-1.1067776353766188,0.47286312392477914,0.0,0.0,14,False,False,True,False,False,False,True,True,False,False,False,False,False,True,-0.6658816660008345,-0.7460573750616993
0,0,0,-0.37434198930592316,-0.7636004018409142,0.0,0.0,0.0,14,True,False,False,False,False,False,True,True,False,False,False,False,False,True,-0.6700488260684656,-0.7423170284213284
0,0,0,-0.37434198930592316,-0.07724593476950498,0.0,0.0,0.0,14,False,True,False,False,False,True,False,False,False,True,True,False,False,False,-0.69779045984168,-0.7163019434246544
0,0,0,-0.37434198930592316,-0.7636004018409142,0.0,0.0,0.0,14,False,False,False,True,True,False,False,True,False,False,False,False,False,True,-0.6999750214173399,-0.7141673259060474
0,0,0,-0.37434198930592316,-0.7636004018409142,0.0,0.0,0.0,15,False,False,True,False,True,False,False,True,False,False,False,False,False,True,-0.7071067811865475,-0.7071067811865477
1,0,0,-1.8201446163501847,0.9522857658376087,-0.5572784487971354,0.0,0.0,15,True,False,False,False,True,False,False,True,False,False,False,False,False,True,-0.7077235789366841,-0.7064894449438371
6,0,0,-0.37434198930592316,1.9818174664447226,-0.2711280119299369,0.0,0.0,15,False,True,False,False,False,True,False,False,False,True,False,False,False,True,-0.7080317757302343,-0.7061805750346658
4,2,0,-1.8201446163501847,-0.42042316830520954,-0.38558818667681627,1.3836191626430414,0.0,15,False,False,False,True,True,False,False,True,False,False,False,False,False,True,-0.7274235445498363,-0.6861887399502796
-1,-1,-1,3.963065891826862,3.011349167051836,-0.6717386235440148,-1.1656743780739705,-1.1021988933174574,15,False,False,True,False,True,False,False,True,False,False,False,False,False,True,-0.7604059656000306,-0.6494480483301841
-1,-1,-1,3.963065891826862,2.6681719335161316,-0.6717386235440148,-1.1656743780739705,-1.1021988933174574,15,False,False,True,False,True,False,False,True,False,False,False,False,False,True,-0.7604059656000306,-0.6494480483301841
-1,-1,-1,-0.37434198930592316,0.2659312987661996,-0.6717386235440148,-1.1656743780739705,-1.1021988933174574,15,False,False,True,False,True,False,False,True,False,False,False,False,False,True,-0.7604059656000306,-0.6494480483301841
3,0,0,-1.8201446163501847,-0.42042316830520954,-0.442818274050256,0.0,0.0,15,True,False,False,False,False,False,True,False,False,True,False,False,False,True,-0.7667451597285614,-0.6419516025627032
0,0,0,-0.37434198930592316,-1.1067776353766188,0.0,0.0,0.0,15,True,False,False,False,True,False,False,True,False,False,False,False,False,True,-0.7749904491229119,-0.6319729454401251
3,0,1,-0.37434198930592316,-0.7636004018409142,-0.442818274050256,0.0,0.5653131669227304,15,True,False,False,False,False,False,True,True,False,False,False,False,False,True,-0.7776491329256682,-0.6286985176218857
9,0,0,-0.37434198930592316,-1.1067776353766188,-0.09943774980961781,0.0,0.0,15,False,False,True,False,True,False,False,True,False,False,False,False,False,True,-0.7880107536067221,-0.6156614753256581
2,0,0,-0.37434198930592316,-0.7636004018409142,-0.5000483614236957,0.0,0.0,15,False,False,True,False,True,False,False,True,False,False,False,False,False,True,-0.7880107536067221,-0.6156614753256581
1,0,0,-0.37434198930592316,-0.42042316830520954,-0.5572784487971354,0.0,0.0,15,False,False,True,False,True,False,False,True,False,False,False,False,False,True,-0.7986355100472928,-0.6018150231520483
0,0,0,2.5172632647826,0.2659312987661996,0.0,0.0,0.0,15,False,False,False,True,False,False,True,False,False,True,False,False,False,True,-0.8082468923843527,-0.5888437491822739
67,0,0,-0.37434198930592316,-0.7636004018409142,3.2199073178498847,0.0,0.0,15,True,False,False,False,True,False,False,False,False,True,False,False,False,True,-0.8198188761202487,-0.5726229216132831
51,0,0,-0.37434198930592316,-0.7636004018409142,2.30422591987485,0.0,0.0,16,False,False,True,False,True,False,False,True,False,False,False,False,False,True,-0.8870108331782218,-0.4617486132350336
